Name	CheckpointCER	LearningIteration	TrainingIteration	EvalCER	IterationCER	ValidationCER
		15471	15800		11.591
		15564	15900		11.341
		15655	16000		11.467
		15746	16100		11.527
		15836	16200		11.682
		15926	16300		11.506
		16018	16400		11.936
		16105	16500		12.018
		16192	16600		11.921
		16284	16700		11.779
		16377	16800		11.889
		16467	16900		11.814
		16557	17000		11.674
		16642	17100		11.4
		16732	17200		11.227
		16823	17300		11.264
		16913	17400		10.906
		16998	17500		10.652
		17088	17600		10.258
		17177	17700		10.569
		17266	17800		10.388
		17348	17900		10.235
		17434	18000		10.175
		17522	18100		10.339
		17610	18200		10.553
		17695	18300		10.573
		17780	18400		10.642
		17868	18500		10.721
		17947	18600		10.759
		18038	18700		10.231
		18130	18800		10.216
		18212	18900		10.086
		18298	19000		9.932
		18377	19100		9.797
		18467	19200		9.462
		18555	19300		9.35
		18649	19400		9.199
		18740	19500		9.344
		18831	19600		9.571
		18918	19700		9.924
		19003	19800		9.869
		19083	19900		9.812
		19166	20000		9.809
		19248	20100		9.587
		19330	20200		9.458
		19417	20300		9.615
		19499	20400		9.555
		19576	20500		9.512
		19657	20600		9.315
		19746	20700		9.108
		19830	20800		9.016
		19912	20900		9.197
		19994	21000		9.174
		20070	21100		9.346
		20151	21200		9.428
		20237	21300		9.236
		20315	21400		9.434
		20400	21500		9.127
		20488	21600		9.129
		20569	21700		9.254
		20651	21800		9.318
		20734	21900		9.251
		20818	22000		9.436
		20899	22100		9.401
		20985	22200		9.523
		21072	22300		9.938
		21157	22400		9.715
		21241	22500		10.092
		21311	22600		10.02
		21390	22700		9.78
		21466	22800		9.708
		21555	22900		9.98
		21641	23000		9.775
		21721	23100		9.808
		21800	23200		9.568
		21878	23300		9.086
		21955	23400		8.967
		22040	23500		8.637
		22121	23600		8.64
		22203	23700		8.848
		22275	23800		8.588
		22354	23900		8.393
		22431	24000		8.688
		22509	24100		8.569
		22594	24200		8.73
		22680	24300		8.785
		22754	24400		9.109
		22830	24500		9.18
		22912	24600		9.068
		22995	24700		9.141
		23077	24800		9.394
		23154	24900		9.317
		23231	25000		9.081
		23309	25100		9.272
		23385	25200		8.936
		23469	25300		8.886
		23548	25400		8.643
		23634	25500		8.684
		23710	25600		8.658
		23785	25700		8.397
		23860	25800		8.326
		23939	25900		8.408
		24027	26000		8.474
		24110	26100		8.52
		24189	26200		8.612
		24263	26300		8.383
		24334	26400		8.241
		24413	26500		7.882
		24494	26600		8.06
		24571	26700		7.972
		24643	26800		7.824
		24718	26900		7.591
		24798	27000		7.452
		24874	27100		7.225
		24950	27200		7.178
		25027	27300		7.202
		25099	27400		7.128
		25174	27500		7.218
		25253	27600		7.162
		25326	27700		7.323
		25413	27800		7.64
		25491	27900		7.892
		25570	28000		7.992
		25650	28100		8.079
		25740	28200		8.231
		25808	28300		8.278
		25882	28400		8.351
		25961	28500		8.72
		26038	28600		8.778
		26126	28700		8.969
		26198	28800		8.915
		26278	28900		8.719
		26355	29000		8.693
		26433	29100		8.804
		26508	29200		8.831
		26585	29300		8.914
		26665	29400		8.876
		26732	29500		8.496
		26807	29600		8.428
		26887	29700		8.438
		26963	29800		8.316
		27037	29900		8.167
		27107	30000		8.073
		27179	30100		8.055
		27258	30200		8.037
		27333	30300		7.854
		27406	30400		7.964
		27482	30500		8.031
		27555	30600		7.84
		27639	30700		7.592
		27715	30800		7.631
		27796	30900		8.015
		27874	31000		8.397
		27955	31100		8.385
		28036	31200		8.25
		28110	31300		8.333
		28177	31400		8.161
		28253	31500		8.235
		28324	31600		8.493
		28387	31700		8.352
		28456	31800		8.464
		28527	31900		8.157
		28607	32000		8.021
		28682	32100		7.66
		28752	32200		8.261
		28818	32300		8.286
		28887	32400		8.631
		28956	32500		8.511
		29027	32600		8.134
		29090	32700		8.113
		29160	32800		7.803
		29231	32900		7.883
		29298	33000		7.539
		29373	33100		7.697
		29441	33200		6.991
		29512	33300		6.903
		29584	33400		6.509
		29660	33500		6.643
		29733	33600		6.845
		29808	33700		6.993
		29873	33800		6.986
		29948	33900		6.974
		30012	34000		7.011
		30082	34100		6.957
		30151	34200		6.97
		30233	34300		7.18
		30306	34400		7.344
		30384	34500		7.425
		30453	34600		7.508
		30524	34700		7.42
		30592	34800		7.679
		30672	34900		7.831
		30739	35000		7.799
		30800	35100		7.611
		30869	35200		7.701
		30939	35300		7.431
		31006	35400		7.296
		31079	35500		7.069
		31147	35600		6.904
		31221	35700		7.051
		31289	35800		7.059
		31355	35900		6.803
		31424	36000		6.819
		31497	36100		7.414
		31569	36200		7.479
		31647	36300		7.68
		31715	36400		7.632
		31793	36500		8.114
		31877	36600		8.337
		31941	36700		8.158
		32021	36800		8.048
		32099	36900		8.121
		32173	37000		8.141
		32238	37100		7.755
		32312	37200		7.698
		32368	37300		7.517
		32431	37400		7.564
		32506	37500		7.096
		32575	37600		7.046
		32639	37700		6.853
		32704	37800		6.696
		32768	37900		6.835
		32844	38000		7.152
		32907	38100		7.259
		32978	38200		7.056
		33042	38300		7.099
		33115	38400		7.252
		33180	38500		7.549
		33244	38600		7.519
		33313	38700		7.532
		33381	38800		7.58
		33456	38900		7.61
		33519	39000		7.349
		33584	39100		7.077
		33646	39200		7.295
		33711	39300		7.229
		33781	39400		7.152
		33853	39500		6.952
		33926	39600		6.774
		33997	39700		6.907
		34053	39800		6.774
		34123	39900		6.405
		34187	40000		6.24
		34255	40100		6.294
		34316	40200		6.272
		34379	40300		6.245
		34452	40400		6.28
		34513	40500		6.188
		34591	40600		6.929
		34663	40700		7.034
		34733	40800		7.121
		34797	40900		7.058
		34860	41000		7.103
		34922	41100		7.139
		34987	41200		6.964
		35049	41300		6.946
		35117	41400		6.86
		35190	41500		6.751
		35258	41600		6.18
		35325	41700		5.986
		35397	41800		5.921
		35461	41900		6.167
		35537	42000		6.494
		35602	42100		6.559
		35660	42200		6.526
		35733	42300		6.731
		35797	42400		6.72
		35858	42500		6.768
		35931	42600		6.675
		35997	42700		6.815
		36060	42800		7.054
		36119	42900		6.909
		36186	43000		6.643
		36252	43100		6.686
		36314	43200		6.847
		36372	43300		6.625
		36433	43400		6.48
		36503	43500		6.398
		36575	43600		6.286
		36641	43700		6.193
		36705	43800		5.921
		36771	43900		6.18
		36843	44000		6.471
		36912	44100		6.358
		36978	44200		6.388
		37044	44300		6.431
		37109	44400		6.625
		37171	44500		6.531
		37223	44600		6.371
		37282	44700		6.428
		37342	44800		6.486
		37416	44900		6.387
		37481	45000		5.953
		37549	45100		5.832
		37616	45200		6.036
		37672	45300		5.909
		37742	45400		5.766
		37813	45500		6.023
		37877	45600		6.251
		37935	45700		6.195
		38003	45800		6.252
		38072	45900		6.061
		38134	46000		6.118
		38192	46100		6.099
		38258	46200		6.01
		38323	46300		6.147
		38390	46400		6.4
		38453	46500		6.486
		38518	46600		6.454
		38577	46700		6.401
		38643	46800		6.349
		38701	46900		6.273
		38763	47000		6.287
		38832	47100		6.459
		38897	47200		6.345
		38961	47300		6.527
		39023	47400		6.417
		39086	47500		6.325
		39152	47600		6.497
		39221	47700		6.594
		39284	47800		6.544
		39350	47900		6.715
		39414	48000		6.652
		39481	48100		6.761
		39549	48200		6.838
		39609	48300		6.56
		39674	48400		6.748
		39742	48500		7.102
		39800	48600		7.138
		39867	48700		7.162
		39927	48800		7.253
		39982	48900		7.211
		40042	49000		7.242
		40105	49100		7.378
		40159	49200		7.319
		40221	49300		7.395
		40283	49400		7.212
		40334	49500		6.645
		40406	49600		6.654
		40467	49700		6.634
		40535	49800		6.639
		40595	49900		6.555
		40649	50000		6.385
		40712	50100		6.122
		40774	50200		5.962
		40839	50300		6.268
		40893	50400		6.093
		40957	50500		6.213
		41025	50600		5.948
		41091	50700		5.941
		41159	50800		6.007
		41225	50900		6.239
		41292	51000		6.521
		41352	51100		6.445
		41408	51200		6.53
		41478	51300		6.347
		41535	51400		6.394
		41602	51500		6.444
		41661	51600		6.455
		41726	51700		6.384
		41788	51800		6.309
		41850	51900		6.142
		41912	52000		6.108
		41963	52100		5.979
		42032	52200		6.351
		42097	52300		6.252
		42166	52400		6.389
		42227	52500		6.224
		42291	52600		6.156
		42354	52700		6.247
		42412	52800		6.329
		42472	52900		6.225
		42528	53000		6.256
		42593	53100		6.55
		42661	53200		6.206
		42720	53300		6.323
		42777	53400		6.176
		42842	53500		6.252
		42901	53600		6.239
		42961	53700		6.558
		43025	53800		6.398
		43087	53900		6.526
		43143	54000		6.566
		43209	54100		6.602
		43270	54200		6.455
		43332	54300		6.398
		43386	54400		6.58
		43442	54500		6.61
		43510	54600		6.902
		43569	54700		6.355
		43633	54800		6.566
		43693	54900		6.554
		43749	55000		6.309
		43818	55100		6.11
		43872	55200		6.113
		43921	55300		5.998
		43975	55400		5.728
		44040	55500		5.78
		44106	55600		5.45
		44158	55700		5.477
		44220	55800		5.271
		44281	55900		5.304
		44344	56000		5.474
		44406	56100		5.433
		44463	56200		5.343
		44516	56300		5.236
		44578	56400		5.641
		44638	56500		5.625
		44696	56600		5.724
		44760	56700		5.959
		44828	56800		6.051
		44898	56900		6.031
		44951	57000		5.777
		45014	57100		5.773
		45065	57200		5.955
		45129	57300		5.981
		45187	57400		5.599
		45248	57500		5.502
		45313	57600		5.605
		45370	57700		5.484
		45431	57800		5.464
		45496	57900		5.578
		45568	58000		5.751
		45637	58100		5.781
		45709	58200		5.769
		45769	58300		5.829
		45825	58400		5.818
		45887	58500		5.937
		45952	58600		5.972
		46018	58700		6.059
		46079	58800		6.078
		46140	58900		5.897
		46199	59000		5.861
		46259	59100		5.989
		46323	59200		5.91
		46383	59300		6.01
		46449	59400		6.497
		46509	59500		6.279
		46567	59600		6.161
		46634	59700		6.024
		46685	59800		6.36
		46748	59900		6.565
		46808	60000		6.75
		46864	60100		6.586
		46924	60200		6.648
		46986	60300		6.727
		47043	60400		6.358
		47097	60500		6.358
		47164	60600		6.401
		47226	60700		6.441
		47291	60800		6.049
		47359	60900		5.976
		47419	61000		5.689
		47483	61100		5.74
		47543	61200		5.996
		47595	61300		5.65
		47655	61400		5.794
		47710	61500		5.94
		47771	61600		5.919
		47824	61700		5.824
		47889	61800		5.802
		47943	61900		5.541
		48001	62000		5.63
		48067	62100		5.682
		48129	62200		5.542
		48190	62300		5.925
		48244	62400		5.66
		48303	62500		5.641
		48358	62600		5.67
		48406	62700		5.635
		48467	62800		5.587
		48529	62900		5.842
		48587	63000		5.78
		48642	63100		5.552
		48710	63200		5.387
		48767	63300		5.097
		48822	63400		5.124
		48889	63500		5.089
		48951	63600		4.945
		49012	63700		4.991
		49070	63800		5.15
		49120	63900		5.003
		49185	64000		5.128
		49244	64100		5.299
		49295	64200		5.253
		49347	64300		5.229
		49404	64400		5.213
		49456	64500		5.192
		49517	64600		5.251
		49576	64700		5.392
		49630	64800		5.306
		49684	64900		5.324
		49743	65000		5.643
		49813	65100		5.771
		49869	65200		5.821
		49925	65300		5.977
		49980	65400		5.997
		50037	65500		6.076
		50103	65600		6.197
		50162	65700		6.207
		50229	65800		6.102
		50285	65900		6.034
		50340	66000		5.583
		50394	66100		5.578
		50446	66200		5.519
		50513	66300		5.561
		50567	66400		5.636
		50629	66500		5.631
		50687	66600		5.55
		50745	66700		5.536
		50811	66800		5.565
		50874	66900		6.007
		50930	67000		6.057
		50989	67100		6.048
		51044	67200		6.065
		51107	67300		6.151
		51162	67400		6.04
		51221	67500		6.05
		51279	67600		6.057
		51334	67700		5.912
		51399	67800		5.978
		51460	67900		5.693
		51513	68000		5.685
		51576	68100		5.635
		51637	68200		5.775
		51698	68300		5.699
		51759	68400		5.673
		51811	68500		5.666
		51864	68600		5.592
		51924	68700		5.706
		51985	68800		5.765
		52043	68900		5.665
		52096	69000		5.668
		52153	69100		5.616
		52205	69200		5.39
		52251	69300		5.191
		52318	69400		5.379
		52382	69500		5.392
		52437	69600		5.393
		52489	69700		5.316
		52555	69800		5.681
		52610	69900		5.602
		52673	70000		5.664
		52734	70100		5.713
		52787	70200		5.772
		52843	70300		5.751
		52906	70400		5.725
		52959	70500		5.506
		53019	70600		5.618
		53069	70700		5.439
		53119	70800		4.993
		53170	70900		4.95
		53236	71000		5.062
		53300	71100		5.136
		53357	71200		5.158
		53412	71300		5.242
		53470	71400		5.186
		53529	71500		5.33
		53585	71600		5.261
		53646	71700		5.337
		53696	71800		5.214
		53753	71900		5.417
		53810	72000		5.388
		53866	72100		5.278
		53926	72200		5.267
		53981	72300		5.23
		54039	72400		5.375
		54098	72500		5.42
		54149	72600		5.389
		54210	72700		5.359
		54273	72800		5.425
		54327	72900		5.306
		54379	73000		5.125
		54440	73100		5.169
		54498	73200		5.298
		54553	73300		5.438
		54609	73400		5.191
		54668	73500		5.206
		54732	73600		5.205
		54783	73700		5.243
		54840	73800		5.342
		54884	73900		5.215
		54943	74000		5.397
		54999	74100		5.239
		55060	74200		5.183
		55109	74300		5.046
		55161	74400		5.098
		55215	74500		5.301
		55270	74600		5.501
		55329	74700		5.524
		55384	74800		5.677
		55446	74900		6.153
		55498	75000		5.927
		55546	75100		5.849
		55604	75200		5.765
		55659	75300		5.841
		55716	75400		5.766
		55774	75500		5.405
		55836	75600		5.15
		55890	75700		5.112
		55946	75800		4.959
		56007	75900		4.832
		56066	76000		4.872
		56126	76100		5.01
		56173	76200		5.15
		56221	76300		4.98
		56274	76400		5.089
		56329	76500		5.217
		56391	76600		5.369
		56446	76700		5.515
		56500	76800		5.441
		56551	76900		5.349
		56610	77000		5.47
		56659	77100		5.456
		56711	77200		5.463
		56765	77300		5.646
		56817	77400		5.585
		56880	77500		5.615
		56944	77600		5.484
		56994	77700		5.342
		57041	77800		5.25
		57093	77900		5.187
		57142	78000		5.188
		57198	78100		5.03
		57257	78200		4.974
		57309	78300		4.887
		57363	78400		4.867
		57418	78500		4.885
		57471	78600		4.958
		57530	78700		4.933
		57590	78800		5.187
		57650	78900		5.225
		57700	79000		5.061
		57744	79100		5.13
		57807	79200		5.157
		57870	79300		5.243
		57922	79400		5.361
		57977	79500		5.267
		58024	79600		5.196
		58073	79700		5.186
		58132	79800		5.237
		58186	79900		5.051
		58242	80000		5.144
		58296	80100		5.102
		58351	80200		5.051
		58409	80300		5.076
		58467	80400		5.024
		58517	80500		5.051
		58571	80600		5.032
		58628	80700		5.048
		58680	80800		4.67
		58735	80900		4.887
		58796	81000		4.963
		58848	81100		5.014
		58905	81200		4.938
		58952	81300		4.922
		59005	81400		4.881
		59064	81500		4.907
		59128	81600		4.875
		59187	81700		4.909
		59241	81800		4.959
		59302	81900		4.893
		59355	82000		4.8
		59406	82100		4.807
		59464	82200		4.837
		59520	82300		4.885
		59575	82400		5.085
		59628	82500		5.317
		59683	82600		5.378
		59734	82700		5.831
		59793	82800		6.061
		59840	82900		6.1
		59894	83000		6.222
		59944	83100		6.218
		59989	83200		6.148
		60051	83300		6.264
		60105	83400		6.194
		60162	83500		6.006
		60220	83600		6.006
		60283	83700		5.577
		60338	83800		5.333
		60385	83900		5.209
		60430	84000		5.153
		60496	84100		5.602
		60559	84200		5.712
		60610	84300		5.577
		60666	84400		5.539
		60722	84500		5.464
		60781	84600		5.383
		60836	84700		5.422
		60880	84800		5.379
		60935	84900		5.372
		60983	85000		5.172
		61043	85100		4.978
		61097	85200		5.114
		61142	85300		5.166
		61206	85400		5.32
		61253	85500		5.355
		61297	85600		5.256
		61362	85700		5.252
		61415	85800		5.286
		61467	85900		5.403
		61517	86000		5.709
		61578	86100		5.579
		61622	86200		5.274
		61680	86300		5.128
		61728	86400		4.84
		61781	86500		4.992
		61839	86600		5.291
		61888	86700		5.297
		61933	86800		5.346
		61987	86900		5.325
		62050	87000		5.188
		62109	87100		5.293
		62167	87200		5.396
		62223	87300		5.448
		62274	87400		5.456
		62325	87500		5.275
		62377	87600		5.082
		62425	87700		5.251
		62472	87800		5.253
		62519	87900		5.151
		62577	88000		5.193
		62633	88100		5.049
		62682	88200		5.276
		62732	88300		5.407
		62790	88400		5.398
		62838	88500		5.355
		62880	88600		5.347
		62930	88700		5.143
		62996	88800		5.241
		63048	88900		5.264
		63100	89000		5.16
		63152	89100		5.044
		63205	89200		5.189
		63264	89300		5.039
		63320	89400		5.05
		63364	89500		4.897
		63415	89600		5.599
		63466	89700		5.693
		63520	89800		5.579
		63571	89900		5.538
		63629	90000		5.614
		63682	90100		5.699
		63730	90200		5.27
		63779	90300		5.158
		63825	90400		5.21
		63882	90500		5.632
		63937	90600		5.012
		63981	90700		4.777
		64039	90800		5.143
		64094	90900		5.102
		64150	91000		5.007
		64207	91100		4.887
		64267	91200		5.266
		64320	91300		5.363
		64382	91400		5.531
		64433	91500		5.291
		64488	91600		5.219
		64540	91700		5.573
		64585	91800		5.163
		64626	91900		5.259
		64676	92000		5.173
		64727	92100		5.254
		64788	92200		5.478
		64840	92300		5.36
		64909	92400		5.346
		64968	92500		5.352
		65023	92600		5.454
		65068	92700		5.135
		65120	92800		5.467
		65172	92900		5.574
		65222	93000		5.643
		65268	93100		5.561
		65314	93200		4.947
		65367	93300		5.194
		65416	93400		5.184
		65473	93500		5.094
		65536	93600		5.176
		65591	93700		5.221
		65647	93800		4.999
		65699	93900		4.949
		65756	94000		4.977
		65823	94100		5.283
		65872	94200		5.39
		65929	94300		5.475
		65976	94400		5.272
		66034	94500		5.447
		66085	94600		5.369
		66136	94700		5.451
		66194	94800		5.325
		66245	94900		5.175
		66297	95000		5.173
		66352	95100		4.957
		66399	95200		4.728
		66446	95300		4.385
		66503	95400		4.665
		66561	95500		4.53
		66617	95600		4.444
		66658	95700		4.322
		66717	95800		4.585
		66776	95900		4.878
		66836	96000		5.036
		66892	96100		5.078
		66947	96200		5.319
		66999	96300		5.283
		67051	96400		4.984
		67106	96500		4.971
		67152	96600		4.908
		67194	96700		4.841
		67247	96800		4.603
		67299	96900		4.414
		67352	97000		4.275
		67409	97100		4.254
		67465	97200		4.26
		67527	97300		4.536
		67585	97400		4.675
		67641	97500		4.844
		67692	97600		4.889
		67737	97700		4.907
		67785	97800		4.83
		67827	97900		4.755
		67883	98000		4.866
		67933	98100		4.818
		67989	98200		4.983
		68041	98300		4.949
		68087	98400		4.787
		68143	98500		4.635
		68190	98600		4.683
		68235	98700		4.738
		68288	98800		4.935
		68335	98900		4.935
		68388	99000		4.806
		68448	99100		5.22
		68492	99200		4.936
		68550	99300		4.825
		68602	99400		4.938
		68651	99500		5.034
		68699	99600		5.032
		68756	99700		5.15
		68799	99800		5.068
		68850	99900		5.166
		68906	100000		5.922
		68956	100100		5.467
		69012	100200		5.717
		69061	100300		5.73
		69109	100400		5.636
		69166	100500		5.631
		69224	100600		5.767
		69272	100700		5.584
		69325	100800		5.619
		69378	100900		5.51
		69432	101000		4.792
		69480	101100		4.777
		69531	101200		4.594
		69578	101300		4.56
		69630	101400		4.693
		69679	101500		4.475
		69731	101600		4.453
		69789	101700		4.988
		69841	101800		4.876
		69889	101900		4.918
		69943	102000		4.97
		69991	102100		4.999
		70042	102200		5.319
		70089	102300		5.195
		70144	102400		5.167
		70195	102500		5.271
		70244	102600		5.165
		70298	102700		4.919
		70343	102800		5.215
		70388	102900		5.024
		70448	103000		4.952
		70494	103100		4.931
		70553	103200		4.702
		70592	103300		4.725
		70648	103400		4.65
		70696	103500		4.604
		70753	103600		4.697
		70812	103700		4.553
		70859	103800		4.4
		70906	103900		4.625
		70950	104000		4.49
		71002	104100		4.525
		71049	104200		4.333
		71097	104300		4.403
		71152	104400		4.43
		71205	104500		4.394
		71259	104600		4.26
		71311	104700		4.23
		71359	104800		4.21
		71402	104900		4.069
		71451	105000		4.126
		71493	105100		4.08
		71542	105200		4.085
		71592	105300		4.095
		71644	105400		4.314
		71697	105500		4.455
		71760	105600		4.632
		71815	105700		4.893
		71864	105800		4.826
		71920	105900		5.049
		71965	106000		5.02
		72014	106100		5.107
		72062	106200		5.209
		72117	106300		5.344
		72176	106400		5.322
		72221	106500		5.408
		72267	106600		5.199
		72320	106700		4.982
		72376	106800		5.135
		72422	106900		5.012
		72472	107000		5.078
		72528	107100		4.95
		72568	107200		4.824
		72620	107300		4.777
		72672	107400		4.658
		72726	107500		4.555
		72776	107600		4.555
		72822	107700		4.479
		72871	107800		4.56
		72930	107900		4.666
		72970	108000		4.532
		73021	108100		4.595
		73070	108200		4.679
		73114	108300		4.499
		73165	108400		4.465
		73220	108500		4.474
		73270	108600		4.826
		73322	108700		5.239
		73383	108800		5.167
		73433	108900		5.025
		73486	109000		5.166
		73530	109100		5.107
		73588	109200		5.201
		73637	109300		5.54
		73689	109400		5.479
		73731	109500		5.584
		73773	109600		5.263
		73833	109700		5.081
		73883	109800		4.846
		73927	109900		5.443
		73968	110000		5.367
		74013	110100		5.562
		74060	110200		5.496
		74103	110300		5.083
		74153	110400		5.061
		74197	110500		4.783
		74250	110600		4.87
		74289	110700		4.529
		74350	110800		4.664
		74396	110900		3.952
		74447	111000		4.058
		74499	111100		3.879
		74548	111200		3.93
		74599	111300		4.048
		74652	111400		4.1
		74697	111500		4.222
		74740	111600		4.086
		74788	111700		4.22
		74839	111800		4.151
		74891	111900		4.234
		74955	112000		4.331
		75006	112100		4.42
		75062	112200		4.493
		75112	112300		4.662
		75164	112400		4.615
		75205	112500		4.751
		75253	112600		5.03
		75305	112700		4.979
		75341	112800		4.962
		75383	112900		4.938
		75434	113000		4.78
		75481	113100		4.685
		75532	113200		4.512
		75578	113300		4.381
		75633	113400		4.555
		75688	113500		4.827
		75737	113600		4.668
		75787	113700		4.708
		75842	113800		4.823
		75890	113900		4.914
		75945	114000		4.959
		75992	114100		4.91
		76047	114200		5.456
		76108	114300		5.546
		76159	114400		5.438
		76213	114500		5.057
		76265	114600		5.013
		76319	114700		5.067
		76363	114800		5.074
		76419	114900		5.069
		76460	115000		5.028
		76505	115100		5.178
		76560	115200		4.719
		76606	115300		4.856
		76656	115400		4.697
		76710	115500		4.597
		76755	115600		4.806
		76816	115700		5.057
		76864	115800		4.991
		76906	115900		4.797
		76950	116000		4.792
		77008	116100		4.89
		77048	116200		4.897
		77098	116300		4.722
		77152	116400		4.778
		77210	116500		4.951
		77263	116600		4.869
		77313	116700		4.704
		77358	116800		4.652
		77403	116900		4.932
		77447	117000		4.923
		77503	117100		4.798
		77555	117200		4.814
		77608	117300		4.704
		77658	117400		4.746
		77700	117500		4.553
		77750	117600		4.334
		77795	117700		4.147
		77847	117800		4.103
		77894	117900		4.041
		77943	118000		3.993
		77998	118100		4.08
		78042	118200		4.001
		78101	118300		4.534
		78151	118400		4.583
		78199	118500		4.637
		78249	118600		4.622
		78288	118700		4.554
		78330	118800		4.606
		78373	118900		4.403
		78416	119000		4.452
		78471	119100		4.358
		78518	119200		4.313
		78570	119300		3.954
		78616	119400		3.835
		78668	119500		3.888
		78716	119600		4.013
		78773	119700		4.411
		78825	119800		4.466
		78867	119900		4.5
		78923	120000		4.544
		78974	120100		4.528
		79026	120200		4.626
		79084	120300		4.538
		79136	120400		4.641
		79186	120500		4.771
		79228	120600		4.686
		79278	120700		4.435
		79325	120800		4.479
		79373	120900		4.579
		79418	121000		4.559
		79457	121100		4.375
		79505	121200		4.251
		79558	121300		4.232
		79608	121400		4.232
		79662	121500		3.999
		79712	121600		4.156
		79771	121700		4.265
		79818	121800		4.348
		79868	121900		4.312
		79919	122000		4.31
		79968	122100		4.592
		80008	122200		4.466
		80045	122300		4.312
		80097	122400		4.397
		80146	122500		4.479
		80202	122600		4.428
		80253	122700		4.249
		80300	122800		3.966
		80347	122900		4.11
		80381	123000		3.947
		80436	123100		3.831
		80486	123200		4.088
		80537	123300		4.265
		80585	123400		4.129
		80644	123500		4.182
		80702	123600		4.114
		80752	123700		4.142
		80790	123800		4.149
		80841	123900		4.135
		80881	124000		4.264
		80929	124100		4.2
		80979	124200		4.214
		81029	124300		4.237
		81068	124400		4.189
		81117	124500		4.072
		81153	124600		4.027
		81206	124700		4.079
		81257	124800		4.265
		81314	124900		4.257
		81369	125000		4.366
		81422	125100		4.52
		81466	125200		4.462
		81519	125300		4.518
		81563	125400		4.588
		81612	125500		4.58
		81657	125600		4.621
		81705	125700		4.554
		81753	125800		4.702
		81805	125900		4.797
		81848	126000		4.662
		81893	126100		4.588
		81941	126200		4.886
		81984	126300		4.865
		82038	126400		4.97
		82084	126500		5.141
		82127	126600		5.119
